Article;Brand;Width;Height;Speed;Rim;Loadindex;Pattern;Spec;PR/RF;Demo;Dot;Extra;Quality;Vehicle;Stock;Price;Discount;EAN;IPCODE;Fuel;Wet;Noise;Decibel;C Class;URL_Pattern;Per parcel;RFT;Eprel_code;Eprel_RR;Eprel_Wet;Eprel_Noise;Eprel_decibel;Eprel_severe_snow;Eprel_Ice_Tyre
TU290;TRISTAR WI;225;50;HR;17;94H;SNOWPOWER UHP;;;;;;Winter;Passenger car;43;48.83;0;"5420068665815";TU290;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13552g.jpg;2;0;547599;C;C;B;72;1;0
TU291;TRISTAR WI;215;45;VR;16;90V;SNOWPOWER UHP;;XL;;;;Winter;Passenger car;50;45.68;0;"5420068665822";TU291;E;C;2;72;C1;https://extras.tyre-energy.de/pic_13552g.jpg;2;0;547600;D;C;B;72;1;0
TU292;TRISTAR WI;255;45;VR;18;103V;SNOWPOWER UHP;;XL;;;;Winter;Passenger car;44;63.25;0;"5420068665839";TU292;C;C;2;73;C1;https://extras.tyre-energy.de/pic_13552g.jpg;1;0;547601;C;C;B;73;1;0
TU295;TRISTAR WI;215;55;VR;18;99V;SNOWPOWER UHP;;XL;;;;Winter;Jeep / 4x4;50;57.75;0;"5420068665860";TU295;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13552g.jpg;2;0;547604;C;C;B;72;1;0
TU296;TRISTAR WI;225;55;VR;18;98V;SNOWPOWER UHP;;;;;;Winter;Jeep / 4x4;50;57.23;0;"5420068665877";TU296;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13552g.jpg;2;0;547605;C;C;B;72;1;0
TU297;TRISTAR WI;235;55;VR;18;104V;SNOWPOWER UHP;;XL;;;;Winter;Jeep / 4x4;50;57.75;0;"5420068665884";TU297;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13552g.jpg;2;0;547606;C;C;B;72;1;0
TU298;TRISTAR WI;225;55;VR;19;99V;SNOWPOWER UHP;;;;;;Winter;Jeep / 4x4;42;61.95;0;"5420068665891";TU298;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13552g.jpg;2;0;547607;C;C;B;72;1;0
TU300;TRISTAR WI;295;35;VR;21;107V;SNOWPOWER UHP;;XL;;;;Winter;Jeep / 4x4;26;82.10;0;"5420068665914";TU300;C;C;2;73;C1;https://extras.tyre-energy.de/pic_13552g.jpg;1;0;547609;C;C;B;73;1;0
TU303;TRISTAR WI;215;55;HR;16;97H;SNOWPOWER UHP;;XL;;;;Winter;Passenger car;21;46.73;0;"5420068665945";TU303;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13552g.jpg;2;0;547612;C;C;B;72;1;0
TU306;TRISTAR WI;205;50;VR;17;93V;SNOWPOWER UHP;;XL;;;;Winter;Passenger car;50;45.07;0;"5420068665976";TU306;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13552g.jpg;2;0;547615;C;C;B;72;1;0
TU307;TRISTAR WI;215;50;VR;17;95V;SNOWPOWER UHP;;XL;;;;Winter;Passenger car;24;46.73;0;"5420068665983";TU307;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13552g.jpg;2;0;547616;C;C;B;72;1;0
TU308;TRISTAR WI;225;50;VR;17;98V;SNOWPOWER UHP;;XL;;;;Winter;Passenger car;36;49.88;0;"5420068665990";TU308;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13552g.jpg;2;0;547617;C;C;B;72;1;0
TU310;TRISTAR WI;225;40;VR;18;92V;SNOWPOWER UHP;;XL;;;;Winter;Passenger car;50;47.78;0;"5420068666010";TU310;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13552g.jpg;2;0;547619;C;C;B;72;1;0
TU313;TRISTAR WI;225;50;VR;18;99V;SNOWPOWER UHP;;XL;;;;Winter;Passenger car;50;75.55;0;"5420068666898";TU313;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13552g.jpg;2;0;547621;C;C;B;72;1;0
TU315;TRISTAR WI;225;45;VR;19;96V;SNOWPOWER UHP;;XL;;;;Winter;Passenger car;48;61.95;0;"5420068666911";TU315;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13552g.jpg;2;0;547623;C;C;B;72;1;0
TU316;TRISTAR WI;235;45;VR;19;99V;SNOWPOWER UHP;;XL;;;;Winter;Passenger car;28;65.63;0;"5420068666928";TU316;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13552g.jpg;2;0;547624;C;C;B;72;1;0
TU317;TRISTAR WI;255;45;VR;19;104V;SNOWPOWER UHP;;XL;;;;Winter;Passenger car;39;74.80;0;"5420068666935";TU317;C;C;2;73;C1;https://extras.tyre-energy.de/pic_13552g.jpg;1;0;547625;C;C;B;73;1;0
TU318;TRISTAR WI;215;40;VR;18;89V;SNOWPOWER UHP;;XL;;;;Winter;Passenger car;47;55.60;0;"5420068666942";TU318;E;C;2;72;C1;https://extras.tyre-energy.de/pic_13552g.jpg;2;0;547626;D;C;B;72;1;0
TU319;TRISTAR WI;225;40;VR;19;93V;SNOWPOWER2;;XL;;;;Winter;Passenger car;50;68.78;0;"5420068666959";TU319;C;C;2;72;C1;https://extras.tyre-energy.de/pic_10761g.jpg;2;0;547627;C;C;B;72;1;0
TU320;TRISTAR WI;235;40;VR;19;96V;SNOWPOWER UHP;;XL;;;;Winter;Passenger car;22;70.35;0;"5420068666966";TU320;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13552g.jpg;2;0;547628;C;C;B;72;1;0
TU321;TRISTAR WI;275;40;VR;19;105V;SNOWPOWER2;;XL;;;;Winter;Passenger car;50;78.95;0;"5420068666973";TU321;C;C;2;72;C1;https://extras.tyre-energy.de/pic_10761g.jpg;1;0;547629;C;C;B;72;1;0
TU324;TRISTAR WI;215;65;VR;17;99V;SNOWPOWER UHP;;;;;;Winter;Jeep / 4x4;44;56.70;0;"5420068667000";TU324;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13552g.jpg;2;0;547632;C;C;B;72;1;0
TU325;TRISTAR WI;255;45;VR;20;105V;SNOWPOWER UHP;;XL;;;;Winter;Jeep / 4x4;33;83.15;0;"5420068667017";TU325;C;C;2;73;C1;https://extras.tyre-energy.de/pic_13552g.jpg;1;0;547633;C;C;B;73;1;0
TU327;TRISTAR WI;195;55;HR;20;95H;SNOWPOWER HP;;XL;;;;Winter;Passenger car;50;59.80;0;"5420068668236";TU327;C;C;2;70;C1;https://extras.tyre-energy.de/pic_12780g.jpg;2;0;547635;C;C;B;70;1;0
TU331;TRISTAR WI;265;40;VR;20;104V;SNOWPOWER UHP;;XL;;;;Winter;Passenger car;24;82.15;0;"5420068668274";TU331;C;C;2;73;C1;https://extras.tyre-energy.de/pic_13552g.jpg;1;0;547639;C;C;B;73;1;0
TU339;TRISTAR WI;255;55;VR;20;110V;SNOWPOWER UHP;;XL;;;;Winter;Jeep / 4x4;32;76.90;0;"5420068668359";TU339;C;C;2;73;C1;https://extras.tyre-energy.de/pic_13552g.jpg;1;0;547646;C;C;B;73;1;0
TU342;TRISTAR WI;205;55;VR;19;97V;SNOWPOWER UHP;;XL;;;;Winter;Passenger car;49;79.80;0;"5420068668731";TU342;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13552g.jpg;2;0;547649;C;C;B;72;1;0
TU344;TRISTAR WI;215;50;VR;18;92V;SNOWPOWER UHP;;;;;;Winter;Passenger car;37;75.55;0;"5420068668755";TU344;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13552g.jpg;2;0;547651;C;C;B;72;1;0
UN361007;UNIROYAL ALL;215;50;WR;17;95W;AllSeasonExpert 2;;XL;;;;All Season;Passenger car;36;96.08;38.21;"4024068001348";0361007000;E;C;2;72;C1;https://extras.tyre-energy.de/pic_13862g.jpg;2;0;491067;D;C;B;72;1;0
UN361009;UNIROYAL ZO;185;55;HR;15;82H;RainSport 5;;;;;;Summer;Passenger car;50;57.70;29.2;"4024068002130";0361009000;C;A;2;70;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491261;C;A;B;70;0;0
UN361010;UNIROYAL ZO;185;55;VR;15;82V;RainSport 5;;;;;;Summer;Passenger car;50;59.85;31.6;"4024068002147";0361010000;C;A;2;70;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491041;C;A;B;70;0;0
UN361011;UNIROYAL ZO;195;45;VR;15;78V;RainSport 5;;;;;;Summer;Passenger car;50;59.80;31.26;"4024068002154";0361011000;E;A;2;71;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491256;D;A;B;71;0;0
UN361012;UNIROYAL ZO;195;45;VR;16;84V;RainSport 5;;XL;;;;Summer;Passenger car;47;61.90;30.45;"4024068002840";0361012000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491255;C;A;B;72;0;0
UN361013;UNIROYAL ZO;195;50;VR;15;82V;RainSport 5;;;;;;Summer;Passenger car;50;49.61;25.4;"4024068002345";0361013000;C;A;2;71;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491214;C;A;B;71;0;0
UN361014;UNIROYAL ZO;195;50;VR;16;88V;RainSport 5;;XL;;;;Summer;Passenger car;45;73.76;35.01;"4024068002857";0361014000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491212;C;A;B;72;0;0
UN361015;UNIROYAL ZO;195;55;HR;15;85H;RainSport 5;;;;;;Summer;Passenger car;50;61.43;31.74;"4024068002161";0361015000;C;A;2;71;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491039;C;A;B;71;0;0
UN361016;UNIROYAL ZO;195;55;VR;15;85V;RainSport 5;;;;;;Summer;Passenger car;50;62.95;33.03;"4024068002178";0361016000;C;A;2;71;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491146;C;A;B;71;0;0
UN361017;UNIROYAL ZO;195;55;HR;16;87H;RainSport 5;;;;;;Summer;Passenger car;50;64.31;31.59;"4024068002581";0361017000;C;A;2;71;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491195;C;A;B;71;0;0
UN361018;UNIROYAL ZO;195;55;VR;16;91V;RainSport 5;;XL;;;;Summer;Passenger car;50;71.40;33.27;"4024068002598";0361018000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491128;C;A;B;72;0;0
UN361019;UNIROYAL ZO;205;40;WR;17;84W;RainSport 5;;XL;;;;Summer;Passenger car;50;69.83;34.43;"4024068002864";0361019000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491290;C;A;B;72;0;0
UN361020;UNIROYAL ZO;205;45;VR;16;83V;RainSport 5;;;;;;Summer;Passenger car;45;69.04;32.97;"4024068002871";0361020000;E;A;2;71;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491192;D;A;B;71;0;0
UN361021;UNIROYAL ZO;205;45;WR;16;83W;RainSport 5;;;;;;Summer;Passenger car;38;69.83;33.81;"4024068002888";0361021000;E;A;2;71;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491019;D;A;B;71;0;0
UN361023;UNIROYAL ZO;205;45;VR;17;88V;RainSport 5;;XL;;;;Summer;Passenger car;50;75.08;35.55;"4024068002901";0361023000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491292;C;A;B;72;0;0
UN361024;UNIROYAL ZO;205;45;YR;17;88Y;RainSport 5;;XL;;;;Summer;Passenger car;28;76.60;36.17;"4024068002918";0361024000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491127;C;A;B;72;0;0
UN361025;UNIROYAL ZO;205;50;VR;15;86V;RainSport 5;;;;;;Summer;Passenger car;50;68.25;33.42;"4024068002338";0361025000;E;A;2;71;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491293;D;A;B;71;0;0
UN361026;UNIROYAL ZO;205;50;VR;16;87V;RainSport 5;;;;;;Summer;Passenger car;41;70.30;33.99;"4024068002260";0361026000;C;A;2;71;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;602342;C;A;B;71;0;0
UN361029;UNIROYAL ZO;205;50;YR;17;93Y;RainSport 5;;XL;;;;Summer;Passenger car;50;77.65;36.87;"4024068002611";0361029000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;490878;C;A;B;72;0;0
UN361030;UNIROYAL ZO;205;55;VR;15;88V;RainSport 5;;;;;;Summer;Passenger car;50;73.45;34.13;"4024068002925";0361030000;C;A;2;71;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;490956;C;A;B;71;0;0
UN361031;UNIROYAL ZO;205;55;HR;16;91H;RainSport 5;;;;;;Summer;Passenger car;50;52.24;27.44;"4024068002352";0361031000;C;A;2;71;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;490817;C;A;B;71;0;0
UN361032;UNIROYAL ZO;205;55;VR;16;91V;RainSport 5;;;;;;Summer;Passenger car;50;53.50;26.21;"4024068002369";0361032000;C;A;2;71;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;490818;C;A;B;71;0;0
UN361033;UNIROYAL ZO;205;55;VR;16;94V;RainSport 5;;XL;;;;Summer;Passenger car;50;56.65;30.06;"4024068002192";0361033000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;490866;C;A;B;72;0;0
UN361034;UNIROYAL ZO;205;55;WR;16;91W;RainSport 5;;;;;;Summer;Passenger car;50;55.13;28.87;"4024068002185";0361034000;C;A;2;71;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;490911;C;A;B;71;0;0
UN361035;UNIROYAL ZO;205;55;VR;17;95V;RainSport 5;;XL;;;;Summer;Passenger car;50;82.43;38.02;"4024068002932";0361035000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;490763;C;A;B;72;0;0
UN361037;UNIROYAL ZO;215;40;YR;17;87Y;RainSport 5;;XL;;;;Summer;Passenger car;31;78.70;36.79;"4024068002949";0361037000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;490865;C;A;B;72;0;0
UN361039;UNIROYAL ZO;215;45;YR;17;87Y;RainSport 5;;;;;;Summer;Passenger car;45;69.56;35.29;"4024068002956";0361039000;E;A;2;71;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;490921;D;A;B;71;0;0
UN361043;UNIROYAL ZO;215;50;YR;17;95Y;RainSport 5;;XL;;;;Summer;Passenger car;49;82.95;37.16;"4024068002291";0361043000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;490885;C;A;B;72;0;0
UN361045;UNIROYAL ZO;215;55;VR;16;93V;RainSport 5;;;;;;Summer;Passenger car;50;74.03;35.06;"4024068002475";0361045000;C;A;2;71;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491014;C;A;B;71;0;0
UN361046;UNIROYAL ZO;215;55;YR;16;97Y;RainSport 5;;XL;;;;Summer;Passenger car;50;78.23;36.4;"4024068002482";0361046000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491010;C;A;B;72;0;0
UN361047;UNIROYAL ZO;215;55;VR;17;94V;RainSport 5;;;;;;Summer;Passenger car;49;82.43;37.32;"4024068002628";0361047000;C;A;2;71;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491011;C;A;B;71;0;0
UN361049;UNIROYAL ZO;215;55;YR;17;94Y;RainSport 5;;;;;;Summer;Passenger car;49;83.48;37.7;"4024068002635";0361049000;C;A;2;71;C1;https://extras.tyre-energy.de/pic_15136g.jpg;2;0;491012;C;A;B;71;0;0
